shop_id,model_id,available_units
SHOP3001,MOD2134,
SHOP3020,MOD2133,
SHOP3000,MOD2178,20.0
SHOP3010,MOD2098,
SHOP3003,MOD2174,
SHOP3091,MOD2152,
SHOP3060,MOD2154,
SHOP3036,MOD2017,
SHOP3061,MOD2160,32.0
SHOP3022,MOD2010,
SHOP3086,MOD2181,
SHOP3017,MOD2077,
SHOP3006,MOD2083,
SHOP3079,MOD2016,
SHOP3038,MOD2018,16.0
SHOP3038,MOD2193,
SHOP3035,MOD2014,19.0
SHOP3035,MOD2014,16.0
SHOP3046,MOD2074,
SHOP3063,MOD2105,19.0
SHOP3059,MOD2102,22.0
SHOP3030,MOD2031,
SHOP3035,MOD2043,
SHOP3049,MOD2055,
SHOP3009,MOD2037,31.0
SHOP3081,MOD2061,17.0
SHOP3091,MOD2073,
SHOP3067,MOD2125,
SHOP3077,MOD2034,
SHOP3000,MOD2160,
SHOP3069,MOD2002,
SHOP3081,MOD2048,2.0
SHOP3046,MOD2122,11.0
SHOP3077,MOD2048,
SHOP3061,MOD2088,
SHOP3091,MOD2081,
SHOP3084,MOD2154,
SHOP3062,MOD2086,
SHOP3035,MOD2162,
SHOP3091,MOD2087,
SHOP3079,MOD2030,
SHOP3017,MOD2012,
SHOP3026,MOD2079,23.0
SHOP3092,MOD2173,
SHOP3087,MOD2095,
SHOP3027,MOD2026,
SHOP3041,MOD2134,
SHOP3001,MOD2062,23.0
SHOP3088,MOD2167,24.0
SHOP3094,MOD2174,
SHOP3082,MOD2178,
SHOP3052,MOD2033,
SHOP3067,MOD2091,
SHOP3070,MOD2101,2.0
SHOP3071,MOD2041,
SHOP3066,MOD2026,
SHOP3079,MOD2148,
SHOP3016,MOD2012,
SHOP3009,MOD2172,
SHOP3018,MOD2162,42.0
SHOP3039,MOD2182,23.0
SHOP3042,MOD2161,
SHOP3016,MOD2024,
SHOP3071,MOD2100,19.0
SHOP3020,MOD2184,
SHOP3090,MOD2034,
SHOP3045,MOD2046,29.0
SHOP3029,MOD2099,
SHOP3038,MOD2165,
SHOP3088,MOD2175,23.0
SHOP3036,MOD2067,
SHOP3092,MOD2141,7.0
SHOP3066,MOD2141,
SHOP3038,MOD2097,
SHOP3066,MOD2164,
SHOP3083,MOD2074,
SHOP3027,MOD2084,37.0
SHOP3027,MOD2084,20.0
SHOP3099,MOD2126,21.0
SHOP3023,MOD2180,
SHOP3094,MOD2129,23.0
SHOP3022,MOD2159,
SHOP3015,MOD2152,
SHOP3086,MOD2158,18.0
SHOP3075,MOD2047,4.0
SHOP3099,MOD2006,
SHOP3004,MOD2174,
SHOP3061,MOD2173,19.0
SHOP3036,MOD2164,
SHOP3016,MOD2106,15.0
SHOP3006,MOD2028,
SHOP3085,MOD2198,
SHOP3074,MOD2007,
SHOP3005,MOD2170,36.0
SHOP3027,MOD2131,10.0
SHOP3068,MOD2192,
SHOP3091,MOD2037,17.0
SHOP3091,MOD2037,8.0
SHOP3070,MOD2103,
SHOP3057,MOD2012,
SHOP3049,MOD2015,23.0
SHOP3047,MOD2154,26.0
SHOP3004,MOD2112,22.0
SHOP3058,MOD2102,
SHOP3001,MOD2189,
SHOP3068,MOD2048,9.0
SHOP3030,MOD2074,
SHOP3017,MOD2041,
SHOP3062,MOD2172,29.0
SHOP3048,MOD2065,
SHOP3013,MOD2049,2.0
SHOP3013,MOD2049,36.0
SHOP3091,MOD2102,
SHOP3078,MOD2192,8.0
SHOP3045,MOD2069,
SHOP3025,MOD2149,23.0
SHOP3017,MOD2148,
SHOP3031,MOD2118,
SHOP3048,MOD2077,
SHOP3053,MOD2032,20.0
SHOP3001,MOD2014,
SHOP3055,MOD2007,
SHOP3080,MOD2060,4.0
SHOP3088,MOD2185,
SHOP3065,MOD2156,
SHOP3014,MOD2161,12.0
SHOP3079,MOD2169,13.0
SHOP3078,MOD2018,
SHOP3053,MOD2084,
SHOP3066,MOD2175,16.0
SHOP3043,MOD2014,
SHOP3039,MOD2039,
SHOP3043,MOD2187,
SHOP3027,MOD2087,
SHOP3052,MOD2137,
SHOP3027,MOD2047,
SHOP3075,MOD2006,21.0
SHOP3075,MOD2006,20.0
SHOP3049,MOD2165,
SHOP3071,MOD2070,
SHOP3006,MOD2020,8.0
SHOP3006,MOD2020,18.0
SHOP3064,MOD2194,
SHOP3011,MOD2052,
SHOP3083,MOD2088,
SHOP3049,MOD2029,
SHOP3017,MOD2076,
SHOP3038,MOD2031,
SHOP3018,MOD2109,26.0
SHOP3083,MOD2032,
SHOP3042,MOD2099,11.0
SHOP3053,MOD2036,
SHOP3024,MOD2078,24.0
SHOP3081,MOD2030,24.0
SHOP3081,MOD2083,
SHOP3039,MOD2061,
SHOP3089,MOD2104,
SHOP3028,MOD2155,
SHOP3037,MOD2001,
SHOP3052,MOD2085,
SHOP3004,MOD2121,
SHOP3035,MOD2182,
SHOP3069,MOD2130,
SHOP3032,MOD2082,
SHOP3008,MOD2021,48.0
SHOP3066,MOD2189,
SHOP3098,MOD2030,
SHOP3050,MOD2161,
SHOP3082,MOD2097,36.0
SHOP3048,MOD2086,
SHOP3067,MOD2160,
SHOP3025,MOD2159,
SHOP3051,MOD2148,
SHOP3077,MOD2112,
SHOP3002,MOD2010,
SHOP3091,MOD2027,39.0
SHOP3063,MOD2197,
SHOP3002,MOD2020,28.0
SHOP3073,MOD2109,
SHOP3060,MOD2107,
SHOP3052,MOD2001,28.0
SHOP3005,MOD2195,
SHOP3013,MOD2039,
SHOP3006,MOD2032,
SHOP3074,MOD2154,
SHOP3065,MOD2137,26.0
SHOP3004,MOD2046,
SHOP3006,MOD2055,
SHOP3044,MOD2001,
SHOP3082,MOD2095,
SHOP3060,MOD2173,37.0
SHOP3060,MOD2173,17.0
SHOP3016,MOD2017,31.0
SHOP3028,MOD2136,
SHOP3048,MOD2039,
SHOP3061,MOD2051,
SHOP3051,MOD2100,26.0
SHOP3083,MOD2011,7.0
SHOP3077,MOD2183,
SHOP3038,MOD2021,
SHOP3084,MOD2044,
SHOP3084,MOD2118,
SHOP3011,MOD2189,25.0
SHOP3009,MOD2111,
SHOP3023,MOD2119,
SHOP3019,MOD2151,28.0
SHOP3097,MOD2194,
SHOP3021,MOD2025,
SHOP3075,MOD2078,
SHOP3000,MOD2015,
SHOP3095,MOD2030,
SHOP3079,MOD2110,
SHOP3088,MOD2141,
SHOP3097,MOD2061,9.0
SHOP3097,MOD2061,32.0
SHOP3053,MOD2045,
SHOP3060,MOD2176,
SHOP3057,MOD2179,20.0
SHOP3094,MOD2020,
SHOP3034,MOD2181,
SHOP3023,MOD2103,
SHOP3090,MOD2084,
SHOP3036,MOD2189,27.0
SHOP3036,MOD2189,32.0
SHOP3040,MOD2198,
SHOP3048,MOD2134,
SHOP3086,MOD2033,
SHOP3046,MOD2116,
SHOP3051,MOD2173,
SHOP3080,MOD2095,
SHOP3089,MOD2140,34.0
SHOP3043,MOD2114,14.0
SHOP3031,MOD2149,18.0
SHOP3076,MOD2128,
SHOP3013,MOD2021,4.0
SHOP3078,MOD2193,
SHOP3093,MOD2145,
SHOP3036,MOD2117,
SHOP3095,MOD2152,
SHOP3039,MOD2122,26.0
SHOP3023,MOD2077,10.0
SHOP3020,MOD2038,19.0
SHOP3025,MOD2077,
SHOP3072,MOD2105,16.0
SHOP3000,MOD2174,
SHOP3051,MOD2019,
SHOP3065,MOD2029,
SHOP3000,MOD2081,20.0
SHOP3000,MOD2081,8.0
SHOP3097,MOD2129,
SHOP3038,MOD2064,
SHOP3065,MOD2164,
SHOP3042,MOD2011,
SHOP3075,MOD2017,
SHOP3010,MOD2003,
SHOP3030,MOD2014,
SHOP3068,MOD2025,
SHOP3043,MOD2100,
SHOP3046,MOD2123,
SHOP3012,MOD2056,
SHOP3004,MOD2102,
SHOP3031,MOD2176,
SHOP3097,MOD2184,
SHOP3032,MOD2010,
SHOP3091,MOD2053,0.0
SHOP3054,MOD2068,
SHOP3062,MOD2003,
SHOP3082,MOD2093,26.0
SHOP3086,MOD2038,17.0
SHOP3079,MOD2001,
SHOP3052,MOD2038,18.0
SHOP3052,MOD2038,48.0
SHOP3035,MOD2001,20.0
SHOP3010,MOD2152,22.0
SHOP3000,MOD2065,
SHOP3086,MOD2095,
SHOP3074,MOD2085,28.0
SHOP3039,MOD2056,27.0
SHOP3069,MOD2125,12.0
SHOP3028,MOD2065,
SHOP3083,MOD2152,
SHOP3033,MOD2078,
SHOP3020,MOD2193,
SHOP3069,MOD2162,
SHOP3048,MOD2100,
SHOP3022,MOD2037,
SHOP3075,MOD2131,
SHOP3034,MOD2015,
SHOP3079,MOD2080,
SHOP3064,MOD2097,
SHOP3018,MOD2017,28.0
SHOP3018,MOD2017,36.0
SHOP3095,MOD2020,
SHOP3076,MOD2171,19.0
SHOP3014,MOD2174,
SHOP3024,MOD2054,
SHOP3093,MOD2189,
SHOP3050,MOD2092,
SHOP3025,MOD2019,
SHOP3064,MOD2183,
SHOP3054,MOD2128,
SHOP3030,MOD2157,
SHOP3082,MOD2120,
SHOP3011,MOD2086,28.0
SHOP3071,MOD2155,
SHOP3060,MOD2184,12.0
SHOP3043,MOD2007,
SHOP3062,MOD2063,
SHOP3048,MOD2130,
SHOP3064,MOD2052,
SHOP3066,MOD2195,
SHOP3056,MOD2040,
SHOP3055,MOD2077,
SHOP3087,MOD2193,
SHOP3003,MOD2154,
SHOP3096,MOD2129,
SHOP3093,MOD2008,
SHOP3021,MOD2146,31.0
SHOP3030,MOD2043,
SHOP3013,MOD2091,
SHOP3068,MOD2193,
SHOP3063,MOD2143,
SHOP3037,MOD2073,9.0
SHOP3096,MOD2162,
SHOP3014,MOD2112,20.0
SHOP3022,MOD2168,24.0
SHOP3075,MOD2022,
SHOP3053,MOD2145,15.0
SHOP3048,MOD2097,
SHOP3076,MOD2066,
SHOP3007,MOD2117,19.0
SHOP3040,MOD2010,
SHOP3050,MOD2051,39.0
SHOP3066,MOD2133,1.0
SHOP3021,MOD2004,
SHOP3065,MOD2157,
SHOP3009,MOD2120,
SHOP3045,MOD2088,
SHOP3064,MOD2011,38.0
SHOP3020,MOD2084,11.0
SHOP3020,MOD2084,29.0
SHOP3087,MOD2026,
SHOP3094,MOD2025,
SHOP3084,MOD2041,
SHOP3028,MOD2007,3.0
SHOP3058,MOD2052,
SHOP3002,MOD2080,21.0
SHOP3080,MOD2199,35.0
SHOP3063,MOD2181,
SHOP3039,MOD2055,
SHOP3035,MOD2093,23.0
SHOP3030,MOD2058,15.0
SHOP3046,MOD2187,15.0
SHOP3092,MOD2060,
SHOP3065,MOD2060,
SHOP3079,MOD2136,
SHOP3059,MOD2000,
SHOP3054,MOD2110,27.0
SHOP3054,MOD2110,23.0
SHOP3055,MOD2065,25.0
SHOP3012,MOD2199,
SHOP3095,MOD2186,14.0
SHOP3070,MOD2106,
SHOP3073,MOD2140,
SHOP3024,MOD2125,34.0
SHOP3072,MOD2036,
SHOP3096,MOD2030,
SHOP3047,MOD2156,
SHOP3004,MOD2092,
SHOP3090,MOD2069,
SHOP3068,MOD2174,
SHOP3014,MOD2006,
SHOP3077,MOD2136,
SHOP3034,MOD2199,
SHOP3021,MOD2136,14.0
SHOP3039,MOD2181,
SHOP3020,MOD2117,
SHOP3014,MOD2016,2.0
SHOP3003,MOD2073,17.0
SHOP3024,MOD2188,
SHOP3026,MOD2162,
SHOP3012,MOD2111,2.0
SHOP3073,MOD2136,6.0
SHOP3073,MOD2136,22.0
SHOP3073,MOD2136,17.0
SHOP3095,MOD2046,
SHOP3028,MOD2134,
SHOP3065,MOD2026,26.0
SHOP3092,MOD2020,
SHOP3094,MOD2022,26.0
SHOP3099,MOD2054,3.0
SHOP3001,MOD2113,
SHOP3029,MOD2066,
SHOP3020,MOD2060,
SHOP3081,MOD2108,
SHOP3060,MOD2117,28.0
SHOP3048,MOD2053,
SHOP3055,MOD2068,
SHOP3002,MOD2022,
SHOP3099,MOD2194,27.0
SHOP3021,MOD2182,
SHOP3002,MOD2039,
SHOP3070,MOD2100,
SHOP3091,MOD2180,29.0
SHOP3027,MOD2086,6.0
SHOP3067,MOD2087,30.0
SHOP3077,MOD2176,
SHOP3007,MOD2109,
SHOP3021,MOD2157,
SHOP3000,MOD2165,30.0
SHOP3094,MOD2059,
SHOP3072,MOD2079,23.0
SHOP3072,MOD2079,16.0
SHOP3025,MOD2057,
SHOP3046,MOD2060,
SHOP3014,MOD2047,
SHOP3079,MOD2099,
SHOP3000,MOD2180,19.0
SHOP3028,MOD2122,
SHOP3038,MOD2009,
SHOP3060,MOD2093,
SHOP3004,MOD2107,21.0
SHOP3017,MOD2111,27.0
SHOP3004,MOD2193,9.0
SHOP3004,MOD2193,18.0
SHOP3015,MOD2079,
SHOP3030,MOD2109,
SHOP3011,MOD2127,33.0
SHOP3015,MOD2085,
SHOP3037,MOD2160,
SHOP3075,MOD2190,
SHOP3010,MOD2153,
SHOP3034,MOD2050,
SHOP3063,MOD2174,
SHOP3046,MOD2071,33.0
SHOP3073,MOD2087,24.0
SHOP3057,MOD2000,
SHOP3041,MOD2143,
SHOP3042,MOD2110,1.0
SHOP3001,MOD2057,
SHOP3004,MOD2127,
SHOP3084,MOD2012,15.0
SHOP3021,MOD2151,13.0
SHOP3004,MOD2065,
SHOP3083,MOD2136,26.0
SHOP3083,MOD2136,25.0
SHOP3080,MOD2194,
SHOP3023,MOD2068,3.0
SHOP3038,MOD2180,2.0
SHOP3085,MOD2197,
SHOP3023,MOD2019,
SHOP3097,MOD2008,1.0
SHOP3010,MOD2161,
SHOP3019,MOD2125,
SHOP3015,MOD2060,
SHOP3087,MOD2077,10.0
SHOP3085,MOD2061,
SHOP3059,MOD2034,
SHOP3076,MOD2180,
SHOP3055,MOD2082,
SHOP3029,MOD2103,14.0
SHOP3022,MOD2181,
SHOP3075,MOD2185,25.0
SHOP3021,MOD2045,19.0
SHOP3008,MOD2086,13.0
SHOP3077,MOD2083,17.0
SHOP3051,MOD2122,
SHOP3067,MOD2047,
SHOP3077,MOD2132,
SHOP3031,MOD2059,
SHOP3023,MOD2131,21.0
SHOP3092,MOD2093,27.0
SHOP3096,MOD2087,19.0
SHOP3079,MOD2184,
SHOP3008,MOD2141,
SHOP3071,MOD2129,26.0
SHOP3060,MOD2110,
SHOP3040,MOD2153,
SHOP3071,MOD2064,
SHOP3044,MOD2027,
SHOP3015,MOD2021,
SHOP3002,MOD2114,
SHOP3092,MOD2176,
SHOP3079,MOD2131,
SHOP3052,MOD2186,15.0
SHOP3052,MOD2186,11.0
SHOP3054,MOD2013,
SHOP3015,MOD2018,
SHOP3013,MOD2154,21.0
SHOP3070,MOD2027,23.0
SHOP3063,MOD2085,25.0
SHOP3080,MOD2084,
SHOP3070,MOD2141,18.0
SHOP3070,MOD2141,8.0
SHOP3078,MOD2190,
SHOP3011,MOD2038,17.0
SHOP3011,MOD2038,18.0
SHOP3094,MOD2092,
SHOP3015,MOD2072,
SHOP3059,MOD2058,7.0
SHOP3047,MOD2140,
SHOP3038,MOD2166,17.0
SHOP3049,MOD2150,
SHOP3087,MOD2195,
SHOP3012,MOD2006,
SHOP3011,MOD2096,
SHOP3052,MOD2128,
SHOP3012,MOD2158,14.0
SHOP3003,MOD2148,
SHOP3004,MOD2023,
SHOP3076,MOD2120,
SHOP3086,MOD2124,
SHOP3034,MOD2079,15.0
SHOP3083,MOD2139,
SHOP3087,MOD2027,
SHOP3054,MOD2142,
SHOP3084,MOD2116,13.0
SHOP3006,MOD2091,10.0
SHOP3069,MOD2087,
SHOP3010,MOD2149,
SHOP3031,MOD2093,21.0
SHOP3089,MOD2018,26.0
SHOP3089,MOD2018,18.0
SHOP3055,MOD2171,22.0
SHOP3074,MOD2101,
SHOP3052,MOD2003,
SHOP3011,MOD2180,
SHOP3050,MOD2138,38.0
SHOP3050,MOD2138,24.0
SHOP3081,MOD2096,13.0
SHOP3077,MOD2182,
SHOP3004,MOD2172,
SHOP3001,MOD2031,16.0
SHOP3031,MOD2063,
SHOP3025,MOD2067,
SHOP3091,MOD2170,26.0
SHOP3062,MOD2144,24.0
SHOP3028,MOD2088,
SHOP3003,MOD2160,
SHOP3042,MOD2045,10.0
SHOP3006,MOD2118,
SHOP3091,MOD2020,
SHOP3082,MOD2123,28.0
SHOP3093,MOD2121,
SHOP3016,MOD2021,
SHOP3047,MOD2088,
SHOP3093,MOD2009,
SHOP3098,MOD2060,19.0
SHOP3094,MOD2101,
SHOP3044,MOD2052,
SHOP3025,MOD2039,9.0
SHOP3025,MOD2039,3.0
SHOP3010,MOD2192,
SHOP3073,MOD2091,11.0
SHOP3067,MOD2040,32.0
SHOP3055,MOD2150,
SHOP3084,MOD2114,
SHOP3012,MOD2101,13.0
SHOP3007,MOD2029,21.0
SHOP3075,MOD2111,
SHOP3009,MOD2134,
SHOP3099,MOD2093,
SHOP3087,MOD2104,
SHOP3093,MOD2059,16.0
SHOP3041,MOD2023,
SHOP3011,MOD2125,
SHOP3028,MOD2099,
SHOP3067,MOD2136,
SHOP3063,MOD2026,
SHOP3094,MOD2046,
SHOP3081,MOD2130,20.0
SHOP3034,MOD2140,
SHOP3068,MOD2124,
SHOP3040,MOD2111,
SHOP3078,MOD2095,
SHOP3084,MOD2167,20.0
SHOP3074,MOD2064,21.0
SHOP3041,MOD2097,
SHOP3044,MOD2061,
SHOP3076,MOD2084,
SHOP3089,MOD2199,30.0
SHOP3038,MOD2130,
SHOP3042,MOD2197,24.0
SHOP3042,MOD2197,27.0
SHOP3080,MOD2117,4.0
SHOP3067,MOD2013,
SHOP3065,MOD2139,
SHOP3004,MOD2079,
SHOP3062,MOD2052,
SHOP3024,MOD2175,
SHOP3063,MOD2032,7.0
SHOP3062,MOD2169,
SHOP3098,MOD2033,
SHOP3071,MOD2051,29.0
SHOP3097,MOD2138,
SHOP3057,MOD2055,
SHOP3060,MOD2013,
SHOP3044,MOD2182,
SHOP3031,MOD2028,23.0
SHOP3031,MOD2028,14.0
SHOP3001,MOD2032,14.0
SHOP3083,MOD2162,33.0
SHOP3020,MOD2103,
SHOP3090,MOD2123,
SHOP3008,MOD2160,
SHOP3080,MOD2115,
SHOP3019,MOD2015,
SHOP3006,MOD2176,
SHOP3099,MOD2115,
SHOP3066,MOD2101,14.0
SHOP3067,MOD2012,15.0
SHOP3067,MOD2012,30.0
SHOP3001,MOD2151,30.0
SHOP3052,MOD2046,
SHOP3026,MOD2144,
SHOP3009,MOD2050,
SHOP3079,MOD2101,23.0
SHOP3077,MOD2192,23.0
SHOP3077,MOD2192,29.0
SHOP3099,MOD2158,22.0
SHOP3012,MOD2190,3.0
SHOP3089,MOD2082,
SHOP3079,MOD2071,
SHOP3064,MOD2167,
SHOP3010,MOD2193,
SHOP3068,MOD2068,15.0
SHOP3068,MOD2068,6.0
SHOP3078,MOD2114,
SHOP3046,MOD2000,
SHOP3083,MOD2131,
SHOP3051,MOD2133,
SHOP3037,MOD2027,
SHOP3092,MOD2046,16.0
SHOP3086,MOD2147,13.0
SHOP3080,MOD2137,
SHOP3006,MOD2184,
SHOP3021,MOD2191,
SHOP3029,MOD2014,
SHOP3037,MOD2162,
SHOP3027,MOD2100,1.0
SHOP3027,MOD2100,36.0
SHOP3042,MOD2136,
SHOP3004,MOD2032,
SHOP3001,MOD2145,
SHOP3058,MOD2190,
SHOP3081,MOD2187,
SHOP3095,MOD2045,27.0
SHOP3028,MOD2082,
SHOP3075,MOD2064,
SHOP3077,MOD2102,
SHOP3032,MOD2124,
SHOP3045,MOD2021,19.0
SHOP3065,MOD2103,
SHOP3060,MOD2060,20.0
SHOP3060,MOD2060,25.0
SHOP3060,MOD2060,14.0
SHOP3015,MOD2039,
SHOP3030,MOD2051,
SHOP3035,MOD2052,
SHOP3048,MOD2099,41.0
SHOP3082,MOD2134,
SHOP3045,MOD2148,
SHOP3077,MOD2080,
SHOP3083,MOD2065,28.0
SHOP3020,MOD2176,
SHOP3097,MOD2084,
SHOP3011,MOD2119,14.0
SHOP3076,MOD2106,
SHOP3041,MOD2052,
SHOP3095,MOD2194,31.0
SHOP3062,MOD2115,12.0
SHOP3073,MOD2179,23.0
SHOP3073,MOD2179,17.0
SHOP3056,MOD2013,
SHOP3049,MOD2172,
SHOP3064,MOD2184,
SHOP3047,MOD2066,15.0
SHOP3001,MOD2118,11.0
SHOP3079,MOD2098,
SHOP3085,MOD2037,
SHOP3044,MOD2177,28.0
SHOP3095,MOD2080,
SHOP3056,MOD2184,
SHOP3049,MOD2093,
SHOP3023,MOD2069,
SHOP3016,MOD2059,23.0
SHOP3016,MOD2059,6.0
SHOP3021,MOD2165,
SHOP3085,MOD2093,
SHOP3078,MOD2128,
SHOP3081,MOD2091,
SHOP3054,MOD2040,19.0
SHOP3074,MOD2021,
SHOP3020,MOD2198,
SHOP3061,MOD2157,
SHOP3054,MOD2071,
SHOP3053,MOD2139,11.0
SHOP3097,MOD2123,
SHOP3075,MOD2179,
SHOP3098,MOD2173,41.0
SHOP3098,MOD2173,36.0
SHOP3068,MOD2071,
SHOP3041,MOD2154,19.0
SHOP3076,MOD2081,
SHOP3045,MOD2107,
SHOP3063,MOD2118,
SHOP3074,MOD2144,
SHOP3086,MOD2086,
SHOP3051,MOD2036,
SHOP3000,MOD2038,
SHOP3004,MOD2143,19.0
SHOP3004,MOD2143,23.0
SHOP3086,MOD2010,
SHOP3079,MOD2004,
SHOP3092,MOD2066,
SHOP3096,MOD2015,
SHOP3064,MOD2033,24.0
SHOP3081,MOD2186,
SHOP3034,MOD2048,15.0
SHOP3046,MOD2023,
SHOP3040,MOD2009,
SHOP3098,MOD2092,
SHOP3041,MOD2040,
SHOP3082,MOD2129,
SHOP3085,MOD2113,
SHOP3053,MOD2013,
SHOP3066,MOD2125,25.0
SHOP3066,MOD2125,8.0
SHOP3066,MOD2125,41.0
SHOP3021,MOD2175,
SHOP3034,MOD2074,12.0
SHOP3017,MOD2032,
SHOP3035,MOD2198,11.0
SHOP3035,MOD2198,9.0
SHOP3042,MOD2060,
SHOP3016,MOD2087,
SHOP3030,MOD2119,
SHOP3044,MOD2185,9.0
SHOP3028,MOD2028,
SHOP3048,MOD2084,
SHOP3061,MOD2005,
SHOP3070,MOD2035,
SHOP3063,MOD2152,
SHOP3082,MOD2174,
SHOP3063,MOD2126,19.0
SHOP3064,MOD2096,11.0
SHOP3067,MOD2127,
SHOP3089,MOD2186,
SHOP3087,MOD2164,34.0
SHOP3087,MOD2164,14.0
SHOP3098,MOD2194,
SHOP3041,MOD2103,
SHOP3058,MOD2194,14.0
SHOP3070,MOD2030,26.0
SHOP3085,MOD2115,28.0
SHOP3098,MOD2147,13.0
SHOP3031,MOD2088,
SHOP3000,MOD2091,
SHOP3007,MOD2028,
SHOP3075,MOD2001,
SHOP3083,MOD2057,9.0
SHOP3002,MOD2144,
SHOP3015,MOD2167,
SHOP3067,MOD2143,
SHOP3014,MOD2012,
SHOP3006,MOD2131,5.0
SHOP3044,MOD2026,
SHOP3068,MOD2176,
SHOP3013,MOD2069,
SHOP3013,MOD2180,23.0
SHOP3049,MOD2025,30.0
SHOP3068,MOD2154,
SHOP3034,MOD2080,
SHOP3024,MOD2075,15.0
SHOP3097,MOD2120,
SHOP3027,MOD2068,
SHOP3003,MOD2084,
SHOP3050,MOD2056,
SHOP3076,MOD2133,
SHOP3045,MOD2041,
SHOP3059,MOD2128,11.0
SHOP3088,MOD2143,
SHOP3087,MOD2146,
SHOP3088,MOD2055,
SHOP3075,MOD2175,
SHOP3061,MOD2128,
SHOP3057,MOD2166,
SHOP3077,MOD2099,
SHOP3005,MOD2061,22.0
SHOP3026,MOD2136,
SHOP3010,MOD2041,
SHOP3023,MOD2194,
SHOP3050,MOD2095,
SHOP3051,MOD2186,
SHOP3024,MOD2081,
SHOP3025,MOD2068,
SHOP3083,MOD2185,
SHOP3016,MOD2040,8.0
SHOP3054,MOD2066,8.0
SHOP3097,MOD2027,
SHOP3086,MOD2187,36.0
SHOP3095,MOD2018,11.0
SHOP3004,MOD2152,
SHOP3048,MOD2103,
SHOP3090,MOD2030,
SHOP3080,MOD2007,28.0
SHOP3044,MOD2123,
SHOP3088,MOD2031,
SHOP3024,MOD2176,
SHOP3016,MOD2009,
SHOP3074,MOD2034,
SHOP3035,MOD2061,
SHOP3042,MOD2176,
SHOP3071,MOD2195,18.0
SHOP3001,MOD2050,
SHOP3091,MOD2026,
SHOP3065,MOD2172,35.0
SHOP3056,MOD2051,
SHOP3061,MOD2031,
SHOP3009,MOD2193,
SHOP3002,MOD2021,
SHOP3045,MOD2045,
SHOP3086,MOD2143,
SHOP3061,MOD2168,17.0
SHOP3022,MOD2077,19.0
SHOP3022,MOD2077,30.0
SHOP3022,MOD2077,35.0
SHOP3061,MOD2013,
SHOP3038,MOD2012,
SHOP3063,MOD2002,24.0
SHOP3036,MOD2048,
SHOP3021,MOD2127,
SHOP3090,MOD2080,19.0
SHOP3008,MOD2003,25.0
SHOP3054,MOD2189,
SHOP3053,MOD2175,13.0
SHOP3053,MOD2175,27.0
SHOP3008,MOD2106,
SHOP3046,MOD2034,1.0
SHOP3093,MOD2105,
SHOP3009,MOD2185,
SHOP3027,MOD2101,
SHOP3008,MOD2136,
SHOP3042,MOD2169,32.0
SHOP3028,MOD2077,19.0
SHOP3052,MOD2123,
SHOP3038,MOD2185,
SHOP3056,MOD2117,
SHOP3025,MOD2199,
SHOP3005,MOD2069,
SHOP3032,MOD2100,
SHOP3020,MOD2171,
SHOP3087,MOD2055,
SHOP3072,MOD2068,12.0
SHOP3043,MOD2085,
SHOP3099,MOD2066,
SHOP3000,MOD2194,
SHOP3006,MOD2116,
SHOP3015,MOD2025,
SHOP3058,MOD2104,
SHOP3082,MOD2172,
SHOP3091,MOD2058,
SHOP3045,MOD2082,
SHOP3015,MOD2000,
SHOP3069,MOD2187,
SHOP3056,MOD2079,
SHOP3021,MOD2017,
SHOP3067,MOD2075,
SHOP3026,MOD2164,
SHOP3065,MOD2048,
SHOP3052,MOD2110,
SHOP3089,MOD2187,
SHOP3026,MOD2186,20.0
SHOP3063,MOD2055,
SHOP3051,MOD2072,
SHOP3093,MOD2165,
SHOP3046,MOD2157,
SHOP3059,MOD2149,
SHOP3062,MOD2054,25.0
SHOP3007,MOD2039,16.0
SHOP3075,MOD2039,
SHOP3040,MOD2154,13.0
SHOP3002,MOD2026,
SHOP3063,MOD2172,
SHOP3045,MOD2183,
SHOP3097,MOD2128,
SHOP3002,MOD2160,14.0
SHOP3002,MOD2160,15.0
SHOP3075,MOD2143,14.0
SHOP3049,MOD2168,
SHOP3061,MOD2055,
SHOP3042,MOD2194,
SHOP3065,MOD2042,
SHOP3046,MOD2053,19.0
SHOP3056,MOD2151,24.0
SHOP3022,MOD2064,20.0
SHOP3082,MOD2077,
SHOP3000,MOD2005,34.0
SHOP3009,MOD2116,
SHOP3095,MOD2124,
SHOP3052,MOD2066,
SHOP3077,MOD2058,
SHOP3098,MOD2056,
SHOP3059,MOD2068,38.0
SHOP3099,MOD2069,
SHOP3089,MOD2129,
SHOP3033,MOD2095,
SHOP3009,MOD2181,19.0
SHOP3072,MOD2099,29.0
SHOP3056,MOD2125,
SHOP3054,MOD2119,
SHOP3035,MOD2016,
SHOP3024,MOD2008,
SHOP3092,MOD2038,39.0
SHOP3092,MOD2038,19.0
SHOP3032,MOD2186,19.0
SHOP3083,MOD2145,26.0
SHOP3042,MOD2155,
SHOP3089,MOD2181,27.0
SHOP3099,MOD2129,
SHOP3016,MOD2045,24.0
SHOP3016,MOD2045,4.0
SHOP3081,MOD2134,
SHOP3002,MOD2111,14.0
SHOP3076,MOD2083,11.0
SHOP3026,MOD2010,
SHOP3027,MOD2120,4.0
SHOP3055,MOD2083,
SHOP3078,MOD2168,
SHOP3060,MOD2167,
