sale_id,sale_date,customer_id,model_id,shop_id,offer_id,quantity,discount,final_price,payment_mode,status
SALE38342,2022-01-29,CUST5255,MOD2053,SHOP3076,OFF_UNKNOWN,2,5.26,73772.1432,Credit Card,Pending
SALE38343,2020-11-12,CUST2028,MOD2075,SHOP3080,OFF_UNKNOWN,1,17.6,12049.352,Cash,Delivered
SALE38344,2020-09-16,CUST6460,MOD2149,SHOP3014,OFF_UNKNOWN,1,6.43,19233.3135,Credit Card,Pending
SALE38345,2020-08-04,CUST3343,MOD2039,SHOP3068,OFF_UNKNOWN,1,19.26,43508.3638,UPI,Delivered
SALE38346,2019-01-17,CUST4474,MOD2001,SHOP3076,OFF_UNKNOWN,1,13.17,12379.3531,Credit Card,Delivered
SALE38347,2025-04-29,CUST5874,MOD2048,SHOP3032,OFF_UNKNOWN,2,3.52,15375.0528,Cash,Cancelled
SALE38348,2019-03-17,CUST4903,MOD2009,SHOP3056,OFF_UNKNOWN,2,13.79,43115.3452,Credit Card,Pending
SALE38349,2022-02-25,CUST5507,MOD2125,SHOP3057,OFF_UNKNOWN,1,8.71,27366.9162,EMI,Pending
SALE38350,2022-12-18,CUST2715,MOD2066,SHOP3034,OFF_UNKNOWN,1,3.28,19543.2432,EMI,Delivered
SALE38351,2021-07-16,CUST5076,MOD2197,SHOP3022,OFF_UNKNOWN,2,27.58,50150.85,EMI,Delivered
SALE38352,2024-03-27,CUST2253,MOD2121,SHOP3011,OFF_UNKNOWN,2,27.34,26026.812,Credit Card,Delivered
SALE38353,2019-03-14,CUST3945,MOD2115,SHOP3045,OFF_UNKNOWN,1,2.47,33516.1845,EMI,Pending
SALE38354,2019-09-26,CUST6477,MOD2116,SHOP3060,OFF_UNKNOWN,1,13.56,21753.4904,Cash,Pending
SALE38355,2022-12-29,CUST6570,MOD2124,SHOP3052,OFF_UNKNOWN,1,21.7,16462.575,EMI,Cancelled
SALE38356,2020-03-03,CUST3562,MOD2021,SHOP3067,OFF_UNKNOWN,1,3.61,28230.7032,UPI,Cancelled
SALE38357,2023-07-16,CUST5529,MOD2016,SHOP3021,OFF_UNKNOWN,1,13.99,15879.1662,Cash,Cancelled
SALE38358,2025-04-07,CUST4779,MOD2150,SHOP3057,OFF_UNKNOWN,2,25.9,11233.56,UPI,Pending
SALE38359,2021-09-07,CUST2040,MOD2105,SHOP3078,OFF_UNKNOWN,1,14.96,34254.112,EMI,Pending
SALE38360,2020-06-04,CUST4610,MOD2075,SHOP3038,OFF_UNKNOWN,1,29.92,10247.7984,Cash,Delivered
SALE38361,2021-08-07,CUST4095,MOD2069,SHOP3014,OFF_UNKNOWN,2,3.2,35248.752,Cash,Cancelled
SALE38362,2022-02-28,CUST3738,MOD2080,SHOP3046,OFF_UNKNOWN,1,29.09,7604.388400000001,UPI,Pending
SALE38363,2019-05-29,CUST6199,MOD2061,SHOP3052,OFF_UNKNOWN,1,11.44,28129.3128,Credit Card,Pending
SALE38364,2023-11-02,CUST5150,MOD2153,SHOP3062,OFF_UNKNOWN,2,27.91,23687.3322,EMI,Delivered
SALE38365,2020-09-22,CUST5059,MOD2168,SHOP3001,OFF_UNKNOWN,1,13.36,24272.196,EMI,Pending
SALE38366,2025-02-28,CUST1668,MOD2178,SHOP3099,OFF_UNKNOWN,2,0.21,91365.7282,Credit Card,Delivered
SALE38367,2020-06-15,CUST3940,MOD2103,SHOP3010,OFF_UNKNOWN,1,19.19,11864.5242,EMI,Delivered
SALE38367,2020-06-15,CUST3940,MOD2103,SHOP3010,OFF_UNKNOWN,1,19.19,11864.5242,EMI,Delivered
SALE38368,2022-12-11,CUST3351,MOD2082,SHOP3055,OFF_UNKNOWN,1,23.57,18745.2218,UPI,Cancelled
SALE38369,2025-06-25,CUST3269,MOD2150,SHOP3045,OFF_UNKNOWN,1,16.35,6340.67,UPI,Pending
SALE38370,2021-06-12,CUST4415,MOD2100,SHOP3074,OFF_UNKNOWN,1,8.28,37419.9256,UPI,Pending
SALE38371,2023-10-04,CUST6293,MOD2162,SHOP3079,OFF_UNKNOWN,1,10.28,14885.4452,EMI,Cancelled
SALE38372,2024-06-02,CUST4183,MOD2158,SHOP3006,OFF_UNKNOWN,1,2.26,33364.5264,UPI,Pending
SALE38373,2023-11-10,CUST1583,MOD2033,SHOP3004,OFF_UNKNOWN,1,13.91,18418.9555,EMI,Cancelled
SALE38374,2022-10-22,CUST5618,MOD2081,SHOP3058,OFF_UNKNOWN,1,17.72,29008.6368,EMI,Pending
SALE38375,2019-03-18,CUST2796,MOD2018,SHOP3007,OFF_UNKNOWN,1,5.62,21865.9584,EMI,Delivered
SALE38376,2019-09-06,CUST4690,MOD2124,SHOP3037,OFF_UNKNOWN,1,4.35,20110.4125,EMI,Pending
SALE38377,2022-08-02,CUST5421,MOD2061,SHOP3002,OFF_UNKNOWN,1,14.96,27011.2552,Cash,Delivered
SALE38378,2021-05-13,CUST1330,MOD2099,SHOP3086,OFF_UNKNOWN,1,23.04,24909.6432,Credit Card,Pending
SALE38379,2022-06-02,CUST3795,MOD2096,SHOP3097,OFF_UNKNOWN,1,4.89,22082.6398,Credit Card,Pending
SALE38380,2024-03-26,CUST3228,MOD2098,SHOP3008,OFF_UNKNOWN,1,7.45,25008.861,Cash,Delivered
SALE38381,2020-07-02,CUST4098,MOD2120,SHOP3096,OFF_UNKNOWN,1,13.45,15381.666,Cash,Pending
SALE38382,2020-12-14,CUST4273,MOD2101,SHOP3045,OFF_UNKNOWN,1,25.09,20600.25,EMI,Delivered
SALE38382,2020-12-14,CUST4273,MOD2101,SHOP3045,OFF_UNKNOWN,1,25.09,20600.25,EMI,Delivered
SALE38383,2021-10-17,CUST6099,MOD2068,SHOP3054,OFF_UNKNOWN,1,11.25,23393.6125,Cash,Pending
SALE38384,2025-04-23,CUST6929,MOD2124,SHOP3055,OFF_UNKNOWN,2,1.62,41368.79,Credit Card,Cancelled
SALE38385,2021-06-03,CUST3128,MOD2128,SHOP3018,OFF_UNKNOWN,1,25.46,30103.724400000003,Credit Card,Delivered
SALE38386,2019-04-14,CUST6650,MOD2042,SHOP3054,OFF_UNKNOWN,1,27.37,20876.7672,EMI,Delivered
SALE38387,2025-08-07,CUST1652,MOD2135,SHOP3052,OFF_UNKNOWN,2,25.44,25052.16,UPI,Cancelled
SALE38388,2025-06-15,CUST1938,MOD2013,SHOP3013,OFF_UNKNOWN,1,19.07,26732.7976,Cash,Pending
SALE38389,2025-06-07,CUST2862,MOD2139,SHOP3001,OFF_UNKNOWN,1,27.35,16056.376499999998,EMI,Cancelled
SALE38390,2023-07-09,CUST6737,MOD2015,SHOP3056,OFF_UNKNOWN,2,5.2,47940.36,UPI,Cancelled
SALE38391,2019-08-11,CUST3238,MOD2036,SHOP3021,OFF_UNKNOWN,1,16.79,22591.515000000003,UPI,Pending
SALE38392,2022-10-13,CUST3010,MOD2185,SHOP3019,OFF_UNKNOWN,1,17.79,11479.8044,EMI,Cancelled
SALE38393,2023-08-05,CUST3501,MOD2096,SHOP3020,OFF_UNKNOWN,1,8.14,21328.0548,EMI,Pending
SALE38394,2024-07-05,CUST5947,MOD2063,SHOP3027,OFF_UNKNOWN,1,19.54,25283.7504,Cash,Pending
SALE38395,2022-01-17,CUST4297,MOD2124,SHOP3035,OFF_UNKNOWN,1,23.79,16023.1525,EMI,Cancelled
SALE38396,2021-12-15,CUST5268,MOD2164,SHOP3016,OFF_UNKNOWN,2,13.05,47266.02,UPI,Delivered
SALE38397,2023-02-15,CUST6417,MOD2150,SHOP3094,OFF_UNKNOWN,1,26.09,5602.378,Credit Card,Delivered
SALE38398,2023-01-07,CUST1289,MOD2196,SHOP3044,OFF_UNKNOWN,1,16.36,22147.872,EMI,Pending
SALE38399,2019-02-03,CUST1691,MOD2037,SHOP3083,OFF_UNKNOWN,2,27.33,38507.833,UPI,Pending
SALE38400,2023-09-09,CUST5246,MOD2109,SHOP3060,OFF_UNKNOWN,2,0.88,85929.11039999999,UPI,Cancelled
SALE38401,2019-08-19,CUST3625,MOD2012,SHOP3002,OFF_UNKNOWN,1,25.62,23390.2786,Cash,Pending
SALE38402,2024-04-13,CUST1009,MOD2005,SHOP3076,OFF_UNKNOWN,2,27.11,39706.0986,Cash,Cancelled
SALE38403,2020-06-11,CUST1186,MOD2193,SHOP3063,OFF_UNKNOWN,1,7.26,22789.9276,Credit Card,Pending
SALE38404,2023-11-20,CUST3004,MOD2164,SHOP3040,OFF_UNKNOWN,1,7.77,25068.114,Credit Card,Cancelled
SALE38405,2023-03-12,CUST1004,MOD2199,SHOP3078,OFF_UNKNOWN,1,18.09,21179.4687,EMI,Delivered
SALE38406,2024-06-20,CUST3690,MOD2083,SHOP3007,OFF_UNKNOWN,1,10.96,12943.7448,EMI,Delivered
SALE38407,2024-01-22,CUST2335,MOD2046,SHOP3040,OFF_UNKNOWN,1,22.92,18489.1796,UPI,Pending
SALE38408,2019-08-23,CUST3641,MOD2162,SHOP3054,OFF_UNKNOWN,1,16.0,13936.44,EMI,Delivered
SALE38409,2020-04-16,CUST3221,MOD2105,SHOP3050,OFF_UNKNOWN,2,4.54,76902.576,Cash,Delivered
SALE38410,2023-08-13,CUST6832,MOD2034,SHOP3017,OFF_UNKNOWN,1,9.94,20612.0322,UPI,Pending
SALE38411,2023-09-04,CUST6717,MOD2198,SHOP3083,OFF_UNKNOWN,1,14.14,13555.5768,Credit Card,Cancelled
SALE38411,2023-09-04,CUST6717,MOD2198,SHOP3083,OFF_UNKNOWN,1,14.14,13555.5768,Credit Card,Cancelled
SALE38412,2019-04-11,CUST4895,MOD2043,SHOP3038,OFF_UNKNOWN,1,23.66,20698.0642,EMI,Pending
SALE38413,2020-03-29,CUST3707,MOD2198,SHOP3080,OFF_UNKNOWN,2,27.8,22797.872,UPI,Pending
SALE38414,2024-08-18,CUST4938,MOD2019,SHOP3084,OFF_UNKNOWN,1,24.19,22116.0513,EMI,Cancelled
SALE38415,2019-07-30,CUST3634,MOD2064,SHOP3059,OFF_UNKNOWN,1,12.62,27024.8864,Cash,Delivered
SALE38416,2020-10-25,CUST5909,MOD2022,SHOP3026,OFF_UNKNOWN,2,21.1,43181.97,Credit Card,Delivered
SALE38417,2023-02-09,CUST5497,MOD2056,SHOP3067,OFF_UNKNOWN,2,16.35,48354.719000000005,EMI,Cancelled
SALE38418,2023-04-06,CUST3206,MOD2164,SHOP3069,OFF_UNKNOWN,1,16.41,22719.762,Credit Card,Delivered
SALE38419,2025-05-18,CUST2630,MOD2092,SHOP3082,OFF_UNKNOWN,2,13.85,13155.105,UPI,Delivered
SALE38420,2023-11-08,CUST1294,MOD2127,SHOP3006,OFF_UNKNOWN,1,8.81,40064.3265,Cash,Delivered
SALE38421,2021-12-08,CUST1168,MOD2005,SHOP3007,OFF_UNKNOWN,1,9.33,24695.787900000003,Cash,Cancelled
SALE38422,2023-11-03,CUST5568,MOD2119,SHOP3093,OFF_UNKNOWN,1,25.26,31089.597800000003,EMI,Cancelled
SALE38423,2019-12-23,CUST5605,MOD2004,SHOP3008,OFF_UNKNOWN,1,14.05,21685.185,Cash,Cancelled
SALE38424,2019-12-07,CUST5583,MOD2026,SHOP3049,OFF_UNKNOWN,1,0.11,25138.3174,UPI,Pending
SALE38425,2025-08-31,CUST5086,MOD2064,SHOP3075,OFF_UNKNOWN,1,11.12,27488.8064,Cash,Cancelled
SALE38426,2019-09-08,CUST6523,MOD2015,SHOP3002,OFF_UNKNOWN,2,12.64,44177.952,Cash,Cancelled
SALE38427,2025-04-15,CUST3602,MOD2043,SHOP3068,OFF_UNKNOWN,2,15.62,45755.8988,UPI,Cancelled
SALE38428,2020-04-22,CUST3908,MOD2156,SHOP3080,OFF_UNKNOWN,2,20.0,50836.8,UPI,Cancelled
SALE38429,2023-02-18,CUST6121,MOD2046,SHOP3013,OFF_UNKNOWN,1,29.42,16930.0246,Credit Card,Delivered
SALE38430,2024-08-22,CUST5527,MOD2164,SHOP3023,OFF_UNKNOWN,2,2.02,53261.928,UPI,Pending
SALE38431,2019-09-01,CUST1513,MOD2051,SHOP3073,OFF_UNKNOWN,2,2.32,22446.864,Credit Card,Cancelled
SALE38431,2019-09-01,CUST1513,MOD2051,SHOP3073,OFF_UNKNOWN,2,2.32,22446.864,Credit Card,Cancelled
SALE38432,2022-03-06,CUST4202,MOD2158,SHOP3035,OFF_UNKNOWN,1,2.49,33286.0136,Credit Card,Delivered
SALE38433,2020-02-09,CUST3615,MOD2110,SHOP3048,OFF_UNKNOWN,1,28.59,17570.4305,EMI,Cancelled
SALE38433,2020-02-09,CUST3615,MOD2110,SHOP3048,OFF_UNKNOWN,1,28.59,17570.4305,EMI,Cancelled
SALE38433,2020-02-09,CUST3615,MOD2110,SHOP3048,OFF_UNKNOWN,1,28.59,17570.4305,EMI,Cancelled
SALE38434,2020-10-24,CUST5806,MOD2043,SHOP3011,OFF_UNKNOWN,1,23.2,20822.784,EMI,Delivered
SALE38435,2020-12-02,CUST2961,MOD2164,SHOP3033,OFF_UNKNOWN,2,4.15,52104.06,Cash,Delivered
SALE38435,2020-12-02,CUST2961,MOD2164,SHOP3033,OFF_UNKNOWN,2,4.15,52104.06,Cash,Delivered
SALE38435,2020-12-02,CUST2961,MOD2164,SHOP3033,OFF_UNKNOWN,2,4.15,52104.06,Cash,Delivered
SALE38436,2024-11-23,CUST3302,MOD2171,SHOP3082,OFF_UNKNOWN,1,5.55,24389.8235,Cash,Pending
SALE38437,2025-06-13,CUST2464,MOD2174,SHOP3088,OFF_UNKNOWN,2,25.97,13572.660199999998,EMI,Delivered
SALE38438,2019-04-29,CUST1699,MOD2079,SHOP3071,OFF_UNKNOWN,1,22.29,14072.5039,Credit Card,Delivered
SALE38439,2023-05-13,CUST3399,MOD2014,SHOP3092,OFF_UNKNOWN,1,1.26,13066.2642,UPI,Cancelled
SALE38440,2021-10-11,CUST2364,MOD2100,SHOP3078,OFF_UNKNOWN,1,6.33,38215.4866,Credit Card,Pending
SALE38441,2022-04-08,CUST4022,MOD2106,SHOP3053,OFF_UNKNOWN,1,3.42,17572.731,UPI,Delivered
SALE38442,2020-11-05,CUST6638,MOD2085,SHOP3037,OFF_UNKNOWN,1,15.17,23725.2544,Credit Card,Delivered
SALE38443,2022-04-24,CUST4793,MOD2128,SHOP3025,OFF_UNKNOWN,1,28.22,28989.0708,Cash,Pending
SALE38444,2020-07-11,CUST1896,MOD2161,SHOP3078,OFF_UNKNOWN,1,12.06,21612.1344,EMI,Cancelled
SALE38445,2022-05-28,CUST1107,MOD2123,SHOP3011,OFF_UNKNOWN,1,17.44,21189.024,Cash,Delivered
SALE38446,2020-08-13,CUST1639,MOD2031,SHOP3039,OFF_UNKNOWN,1,16.99,35958.2718,UPI,Cancelled
SALE38447,2019-01-27,CUST3188,MOD2063,SHOP3098,OFF_UNKNOWN,1,2.58,30613.2608,Credit Card,Cancelled
SALE38448,2021-05-24,CUST5063,MOD2191,SHOP3062,OFF_UNKNOWN,1,9.97,21412.7352,Cash,Cancelled
SALE38449,2025-01-29,CUST3765,MOD2158,SHOP3044,OFF_UNKNOWN,1,14.2,29288.688,Credit Card,Cancelled
SALE38450,2022-03-13,CUST4444,MOD2120,SHOP3090,OFF_UNKNOWN,1,17.71,14624.5788,UPI,Cancelled
SALE38451,2020-12-01,CUST5985,MOD2142,SHOP3096,OFF_UNKNOWN,1,13.78,16815.4866,EMI,Delivered
SALE38452,2024-10-16,CUST4408,MOD2001,SHOP3083,OFF_UNKNOWN,2,7.83,26281.3538,UPI,Delivered
SALE38453,2020-11-16,CUST4916,MOD2024,SHOP3077,OFF_UNKNOWN,1,10.3,29715.816,Credit Card,Cancelled
SALE38454,2024-01-06,CUST3057,MOD2152,SHOP3043,OFF_UNKNOWN,1,26.24,26689.3184,EMI,Cancelled
SALE38455,2023-07-15,CUST1284,MOD2185,SHOP3065,OFF_UNKNOWN,1,17.68,11495.1648,UPI,Pending
SALE38456,2021-06-24,CUST4769,MOD2134,SHOP3027,OFF_UNKNOWN,1,11.54,13207.078,UPI,Cancelled
SALE38457,2023-03-06,CUST2319,MOD2047,SHOP3082,OFF_UNKNOWN,2,7.33,72028.6842,EMI,Cancelled
SALE38458,2021-12-19,CUST4597,MOD2155,SHOP3087,OFF_UNKNOWN,2,25.72,25252.2288,Credit Card,Pending
SALE38459,2023-04-15,CUST1342,MOD2133,SHOP3017,OFF_UNKNOWN,1,7.32,16173.5868,EMI,Pending
SALE38460,2019-11-18,CUST1454,MOD2039,SHOP3029,OFF_UNKNOWN,2,13.52,93202.9552,Credit Card,Delivered
SALE38461,2024-04-27,CUST2642,MOD2112,SHOP3047,OFF_UNKNOWN,1,11.59,28696.1178,UPI,Cancelled
SALE38462,2019-02-22,CUST5762,MOD2019,SHOP3066,OFF_UNKNOWN,1,18.15,23878.1005,Credit Card,Pending
SALE38463,2025-08-29,CUST3975,MOD2034,SHOP3050,OFF_UNKNOWN,1,9.13,20797.4169,Cash,Delivered
SALE38464,2024-12-05,CUST1463,MOD2002,SHOP3095,OFF_UNKNOWN,1,25.85,17600.985500000003,Credit Card,Cancelled
SALE38465,2019-08-27,CUST3977,MOD2151,SHOP3032,OFF_UNKNOWN,1,0.39,23691.2424,EMI,Delivered
SALE38466,2025-02-25,CUST1557,MOD2088,SHOP3034,OFF_UNKNOWN,1,27.66,7757.0182,UPI,Cancelled
SALE38467,2024-10-16,CUST3235,MOD2194,SHOP3096,OFF_UNKNOWN,1,15.94,22713.012,Credit Card,Delivered
SALE38468,2021-05-17,CUST3040,MOD2131,SHOP3012,OFF_UNKNOWN,1,18.63,22539.49,Cash,Cancelled
SALE38469,2019-12-02,CUST6494,MOD2183,SHOP3097,OFF_UNKNOWN,1,2.58,30598.6478,Credit Card,Pending
SALE38470,2023-04-16,CUST6179,MOD2061,SHOP3034,OFF_UNKNOWN,2,13.34,55051.6316,EMI,Cancelled
SALE38471,2025-01-06,CUST5825,MOD2139,SHOP3043,OFF_UNKNOWN,1,28.89,15716.021100000002,Cash,Pending
SALE38472,2021-10-25,CUST6172,MOD2045,SHOP3081,OFF_UNKNOWN,2,14.89,45062.3406,EMI,Delivered
SALE38473,2021-03-18,CUST2842,MOD2102,SHOP3013,OFF_UNKNOWN,1,28.62,27337.8262,Cash,Delivered
SALE38474,2023-08-02,CUST1407,MOD2094,SHOP3022,OFF_UNKNOWN,1,14.32,25680.0096,EMI,Pending
SALE38475,2023-06-29,CUST5192,MOD2048,SHOP3091,OFF_UNKNOWN,1,28.09,5729.7888,EMI,Cancelled
SALE38476,2024-10-03,CUST3384,MOD2020,SHOP3069,OFF_UNKNOWN,1,9.54,25898.698,Cash,Pending
SALE38477,2021-03-17,CUST5697,MOD2191,SHOP3057,OFF_UNKNOWN,1,14.07,20437.5912,Cash,Delivered
SALE38478,2020-09-14,CUST1937,MOD2125,SHOP3017,OFF_UNKNOWN,1,17.36,24773.8192,Credit Card,Delivered
SALE38479,2020-07-30,CUST5982,MOD2084,SHOP3071,OFF_UNKNOWN,1,12.59,29211.5479,UPI,Delivered
SALE38480,2020-01-12,CUST3602,MOD2049,SHOP3076,OFF_UNKNOWN,1,1.04,42209.408800000005,EMI,Delivered
SALE38481,2021-05-26,CUST2209,MOD2183,SHOP3041,OFF_UNKNOWN,1,26.38,23123.3058,UPI,Cancelled
SALE38482,2025-01-11,CUST6070,MOD2000,SHOP3033,OFF_UNKNOWN,1,13.61,32471.4093,EMI,Delivered
SALE38483,2022-08-14,CUST4178,MOD2039,SHOP3066,OFF_UNKNOWN,1,13.52,46601.4776,UPI,Pending
SALE38484,2025-03-03,CUST4983,MOD2157,SHOP3090,OFF_UNKNOWN,1,6.19,17807.0142,Credit Card,Delivered
SALE38485,2019-07-28,CUST2989,MOD2164,SHOP3099,OFF_UNKNOWN,1,29.72,19102.104000000003,Cash,Pending
SALE38486,2020-05-28,CUST1279,MOD2167,SHOP3039,OFF_UNKNOWN,2,10.74,55541.1424,Credit Card,Cancelled
SALE38487,2019-05-08,CUST4773,MOD2120,SHOP3010,OFF_UNKNOWN,1,16.18,14896.4904,Cash,Delivered
SALE38488,2021-02-10,CUST6275,MOD2057,SHOP3043,OFF_UNKNOWN,2,20.98,27124.4052,Credit Card,Cancelled
SALE38489,2020-06-20,CUST6343,MOD2037,SHOP3036,OFF_UNKNOWN,2,25.76,39339.776,UPI,Pending
SALE38490,2022-11-09,CUST3364,MOD2099,SHOP3027,OFF_UNKNOWN,1,16.51,27023.2083,Cash,Pending
SALE38491,2022-06-09,CUST1424,MOD2139,SHOP3007,OFF_UNKNOWN,1,9.95,19901.9505,Credit Card,Pending
SALE38492,2019-05-20,CUST3529,MOD2148,SHOP3038,OFF_UNKNOWN,1,3.4,33748.176,Cash,Cancelled
SALE38492,2019-05-20,CUST3529,MOD2148,SHOP3038,OFF_UNKNOWN,1,3.4,33748.176,Cash,Cancelled
SALE38493,2019-10-14,CUST4238,MOD2158,SHOP3087,OFF_UNKNOWN,1,4.79,32500.8856,Credit Card,Delivered
SALE38494,2020-07-17,CUST3209,MOD2143,SHOP3081,OFF_UNKNOWN,1,0.07,39940.0224,UPI,Pending
SALE38495,2021-03-24,CUST3263,MOD2005,SHOP3077,OFF_UNKNOWN,2,19.59,43802.5434,EMI,Delivered
SALE38496,2021-04-02,CUST6617,MOD2073,SHOP3010,OFF_UNKNOWN,1,2.9,23014.642,Cash,Delivered
SALE38497,2023-10-27,CUST4495,MOD2159,SHOP3071,OFF_UNKNOWN,1,26.89,16265.5128,Cash,Pending
SALE38498,2021-04-09,CUST1826,MOD2136,SHOP3099,OFF_UNKNOWN,2,13.93,25481.8842,Cash,Cancelled
SALE38499,2024-08-08,CUST5432,MOD2086,SHOP3010,OFF_UNKNOWN,1,23.38,7405.323,UPI,Cancelled
SALE38499,2024-08-08,CUST5432,MOD2086,SHOP3010,OFF_UNKNOWN,1,23.38,7405.323,UPI,Cancelled
SALE38500,2021-08-05,CUST2517,MOD2175,SHOP3073,OFF_UNKNOWN,1,28.63,21894.1749,EMI,Cancelled
SALE38501,2019-06-16,CUST2564,MOD2106,SHOP3096,OFF_UNKNOWN,1,27.48,13195.014,Cash,Cancelled
SALE38502,2021-12-08,CUST4515,MOD2186,SHOP3072,OFF_UNKNOWN,1,0.43,26746.4934,Cash,Cancelled
SALE38503,2020-09-14,CUST1408,MOD2108,SHOP3005,OFF_UNKNOWN,2,15.75,41922.8,Credit Card,Cancelled
SALE38503,2020-09-14,CUST1408,MOD2108,SHOP3005,OFF_UNKNOWN,2,15.75,41922.8,Credit Card,Cancelled
SALE38504,2023-04-09,CUST4539,MOD2075,SHOP3052,OFF_UNKNOWN,1,29.45,10316.5265,Cash,Pending
SALE38505,2020-05-17,CUST4127,MOD2150,SHOP3085,OFF_UNKNOWN,1,16.59,6322.478,Credit Card,Delivered
SALE38506,2020-10-05,CUST1717,MOD2158,SHOP3045,OFF_UNKNOWN,2,15.21,57887.8288,EMI,Delivered
SALE38507,2020-01-21,CUST2325,MOD2176,SHOP3070,OFF_UNKNOWN,2,4.26,54495.208,EMI,Delivered
SALE38508,2020-11-22,CUST2222,MOD2079,SHOP3011,OFF_UNKNOWN,1,15.66,15273.1306,UPI,Cancelled
SALE38509,2020-12-13,CUST6719,MOD2060,SHOP3077,OFF_UNKNOWN,1,29.06,7748.7762,EMI,Cancelled
SALE38510,2019-07-29,CUST5807,MOD2122,SHOP3015,OFF_UNKNOWN,1,20.38,5860.8282,Credit Card,Delivered
SALE38511,2024-01-24,CUST3599,MOD2005,SHOP3092,OFF_UNKNOWN,1,18.98,22067.4174,Cash,Pending
SALE38512,2025-04-11,CUST2244,MOD2192,SHOP3054,OFF_UNKNOWN,1,7.1,32323.626,EMI,Pending
SALE38513,2024-03-12,CUST4272,MOD2133,SHOP3018,OFF_UNKNOWN,1,10.32,15650.0568,Credit Card,Cancelled
SALE38514,2024-09-13,CUST4700,MOD2070,SHOP3000,OFF_UNKNOWN,2,12.11,57158.3826,Cash,Cancelled
SALE38515,2023-04-05,CUST6940,MOD2115,SHOP3026,OFF_UNKNOWN,1,8.25,31529.8875,Credit Card,Cancelled
SALE38516,2020-06-11,CUST5928,MOD2162,SHOP3069,OFF_UNKNOWN,2,9.7,29963.346,EMI,Delivered
SALE38517,2021-03-15,CUST1791,MOD2196,SHOP3049,OFF_UNKNOWN,1,19.0,21448.800000000003,UPI,Pending
SALE38518,2024-03-28,CUST3470,MOD2030,SHOP3043,OFF_UNKNOWN,2,17.44,43773.312,EMI,Cancelled
SALE38519,2023-06-19,CUST4901,MOD2132,SHOP3064,OFF_UNKNOWN,2,0.41,54571.3364,EMI,Delivered
SALE38520,2022-10-21,CUST2416,MOD2001,SHOP3017,OFF_UNKNOWN,2,22.28,22161.0808,EMI,Delivered
SALE38520,2022-10-21,CUST2416,MOD2001,SHOP3017,OFF_UNKNOWN,2,22.28,22161.0808,EMI,Delivered
SALE38521,2020-07-06,CUST1888,MOD2140,SHOP3057,OFF_UNKNOWN,2,9.11,55046.619600000005,UPI,Pending
SALE38522,2023-02-16,CUST2307,MOD2051,SHOP3033,OFF_UNKNOWN,2,5.58,21697.716,Credit Card,Pending
SALE38522,2023-02-16,CUST2307,MOD2051,SHOP3033,OFF_UNKNOWN,2,5.58,21697.716,Credit Card,Pending
SALE38523,2025-03-15,CUST3733,MOD2152,SHOP3030,OFF_UNKNOWN,1,26.16,26718.2656,UPI,Pending
SALE38524,2024-04-20,CUST6291,MOD2121,SHOP3095,OFF_UNKNOWN,1,13.08,15567.372,Cash,Cancelled
SALE38525,2023-09-08,CUST1457,MOD2018,SHOP3045,OFF_UNKNOWN,2,1.91,45450.9824,EMI,Pending
SALE38526,2021-11-13,CUST6554,MOD2134,SHOP3031,OFF_UNKNOWN,1,19.72,11985.804,EMI,Pending
SALE38526,2021-11-13,CUST6554,MOD2134,SHOP3031,OFF_UNKNOWN,1,19.72,11985.804,EMI,Pending
SALE38527,2023-12-26,CUST2980,MOD2031,SHOP3032,OFF_UNKNOWN,1,0.95,42906.479,EMI,Delivered
SALE38527,2023-12-26,CUST2980,MOD2031,SHOP3032,OFF_UNKNOWN,1,0.95,42906.479,EMI,Delivered
SALE38528,2024-01-24,CUST5880,MOD2031,SHOP3058,OFF_UNKNOWN,1,12.92,37721.3144,EMI,Pending
SALE38529,2025-03-03,CUST4889,MOD2008,SHOP3074,OFF_UNKNOWN,2,14.47,36081.6858,Credit Card,Cancelled
SALE38530,2024-10-16,CUST6126,MOD2098,SHOP3050,OFF_UNKNOWN,2,1.96,52984.7376,Credit Card,Delivered
SALE38531,2024-06-24,CUST1354,MOD2007,SHOP3053,OFF_UNKNOWN,2,23.92,27303.5904,Cash,Delivered
SALE38532,2023-11-21,CUST1705,MOD2086,SHOP3050,OFF_UNKNOWN,1,7.38,8951.723,EMI,Cancelled
SALE38533,2019-12-20,CUST5640,MOD2010,SHOP3072,OFF_UNKNOWN,2,2.33,49088.942,Credit Card,Delivered
SALE38534,2020-01-04,CUST6242,MOD2191,SHOP3054,OFF_UNKNOWN,1,12.12,20901.3792,UPI,Pending
SALE38535,2023-04-04,CUST2828,MOD2053,SHOP3059,OFF_UNKNOWN,1,19.96,31162.7736,EMI,Pending
SALE38536,2024-05-19,CUST4512,MOD2009,SHOP3098,OFF_UNKNOWN,2,9.73,45145.8324,Cash,Delivered
SALE38537,2025-06-11,CUST2441,MOD2143,SHOP3010,OFF_UNKNOWN,1,12.82,34844.1024,EMI,Cancelled
SALE38538,2022-08-20,CUST4735,MOD2071,SHOP3065,OFF_UNKNOWN,1,16.6,11588.43,Cash,Pending
SALE38539,2019-05-29,CUST6076,MOD2017,SHOP3032,OFF_UNKNOWN,1,23.05,20793.429,EMI,Delivered
