final_price,revenue,discount,brand,ram_gb,storage_gb,rating,city
13667.67,13667.67,17.62,realme,8,64,5.0,Mumbai
29812.47,29812.47,15.44,OnePlus,4,512,4.9,Hydrabad
49194.5,98389.0,2.72,OPPO,6,64,4.1,Delhi
23565.44,23565.44,6.36,Apple,12,256,3.3,Kolkatta
27593.59,27593.59,3.62,realme,12,256,3.9,Kolkatta
30278.62,30278.62,2.5,OPPO,4,64,3.8,Jaipur
13080.04,26160.08,28.99,Motorola,8,256,3.9,Suratt
46922.74,93845.48,6.64,vivo,4,512,4.2,Bangalore
26125.15,26125.15,7.42,realme,8,64,3.8,Pune
15475.1,15475.1,24.19,realme,8,128,4.8,Pune
22083.16,22083.16,12.25,Apple,4,256,4.7,Suratt
15218.31,15218.31,10.47,OPPO,4,512,4.7,Bangalore
56200.08,112400.16,11.56,OnePlus,12,512,4.6,Jaipur
16192.46,16192.46,8.98,Motorola,8,128,3.8,Ahmedbad
17706.6,17706.6,29.54,vivo,4,512,3.3,Mumbai
13769.46,13769.46,13.79,OPPO,8,256,3.6,Delhi
21597.7,21597.7,27.02,vivo,4,512,4.2,Pune
18194.34,36388.68,15.17,Xiaomi,4,128,3.0,Chennai
48445.13,96890.26,6.61,Motorola,12,128,4.5,Ahmedbad
28897.54,28897.54,9.05,OnePlus,12,512,4.0,Pune
38464.35,38464.35,5.72,realme,8,512,4.7,Delhi
20919.04,20919.04,24.48,OnePlus,12,128,3.4,Hydrabad
21076.92,21076.92,9.92,realme,6,512,3.5,Hydrabad
20874.74,20874.74,0.03,Samsung,12,256,4.9,Hydrabad
26537.33,26537.33,22.26,Motorola,12,64,3.8,Mumbai
27562.5,27562.5,16.8,OPPO,12,64,4.1,Bangalore
22395.57,22395.57,8.26,Apple,4,64,3.3,Hydrabad
8392.39,8392.39,8.45,Motorola,12,256,3.5,Delhi
19722.54,19722.54,9.33,Motorola,8,128,3.9,Chennai
39388.46,39388.46,1.45,OPPO,6,256,3.5,Pune
9623.89,9623.89,10.25,Samsung,6,256,3.5,Mumbai
20911.79,20911.79,15.01,Samsung,4,512,5.0,Mumbai
32840.94,65681.88,1.42,Motorola,6,256,3.8,Delhi
14833.27,14833.27,9.21,Samsung,4,128,3.0,Kolkatta
20879.14,41758.28,29.51,Xiaomi,6,512,3.8,Pune
19920.86,19920.86,25.84,Motorola,12,64,4.2,Suratt
34539.44,69078.88,21.86,Apple,4,512,3.5,Kolkatta
9037.11,9037.11,15.73,Xiaomi,4,128,3.8,Pune
23469.81,23469.81,6.74,Apple,12,256,3.2,Pune
35319.19,70638.38,17.13,Motorola,12,256,3.1,Hydrabad
23744.23,23744.23,12.13,Apple,12,128,4.5,Ahmedbad
34283.89,34283.89,25.11,realme,4,256,3.7,Jaipur
11975.08,11975.08,26.28,Samsung,8,128,3.3,Jaipur
45013.24,90026.48,28.43,vivo,8,128,3.7,Mumbai
23932.52,23932.52,23.84,realme,12,256,3.5,Suratt
35638.86,35638.86,7.53,Apple,6,512,3.8,Hydrabad
20246.52,20246.52,12.61,Xiaomi,4,64,4.9,Jaipur
70308.2,140616.4,5.99,Apple,4,128,4.1,Kolkatta
24011.39,24011.39,4.83,OPPO,12,256,4.1,Ahmedbad
24558.82,24558.82,11.34,OnePlus,12,128,4.2,Pune
27671.67,27671.67,22.36,Xiaomi,4,64,4.8,Suratt
14118.72,14118.72,15.96,Samsung,12,128,4.2,Jaipur
34152.26,34152.26,19.93,Motorola,4,128,4.2,Delhi
44626.84,89253.68,18.46,Motorola,8,64,4.1,Jaipur
14907.15,14907.15,16.12,vivo,4,128,3.9,Bangalore
10718.66,10718.66,26.7,Samsung,4,512,4.3,Ahmedbad
18448.83,18448.83,25.02,Samsung,4,512,5.0,Pune
23193.97,23193.97,14.16,OnePlus,6,512,4.1,Bangalore
12096.99,12096.99,12.94,vivo,4,64,3.2,Suratt
16438.56,16438.56,10.96,OnePlus,4,128,4.9,Jaipur
22229.59,22229.59,24.1,Samsung,4,256,5.0,Ahmedbad
24125.81,24125.81,27.31,vivo,8,64,3.1,Mumbai
22372.17,22372.17,11.52,Samsung,6,64,4.4,Pune
14921.75,14921.75,21.39,Samsung,8,64,4.9,Chennai
13200.65,13200.65,22.34,Xiaomi,6,128,4.0,Ahmedbad
34565.06,34565.06,7.91,Xiaomi,8,256,4.7,Jaipur
38030.58,76061.16,28.19,realme,6,512,4.8,Ahmedbad
50905.68,101811.36,26.49,Motorola,6,64,4.8,Chennai
20042.0,20042.0,27.12,vivo,4,256,3.1,Suratt
31663.68,31663.68,15.64,Xiaomi,8,256,4.6,Kolkatta
23853.17,23853.17,12.24,Apple,6,64,4.6,Mumbai
20628.11,20628.11,13.32,Xiaomi,12,64,3.3,Mumbai
33580.95,33580.95,5.78,Xiaomi,4,64,4.8,Bangalore
34276.56,34276.56,14.24,OPPO,6,256,3.5,Delhi
12629.75,12629.75,13.12,OnePlus,12,512,3.1,Bangalore
19422.68,19422.68,18.57,Apple,12,128,3.1,Jaipur
26653.44,26653.44,11.09,realme,6,128,4.2,Kolkatta
10080.9,10080.9,23.82,Xiaomi,6,256,3.5,Hydrabad
23057.13,23057.13,5.55,Apple,4,64,5.0,Pune
35626.87,71253.74,27.03,Apple,4,64,4.6,Chennai
10531.4,10531.4,28.27,OnePlus,12,512,3.3,Hydrabad
26374.64,26374.64,12.02,realme,6,128,4.0,Mumbai
12081.22,12081.22,24.36,OPPO,8,256,3.8,Ahmedbad
31981.77,31981.77,3.46,OPPO,12,64,3.8,Delhi
14441.23,14441.23,2.49,Xiaomi,6,512,3.3,Suratt
18115.58,18115.58,6.02,realme,4,128,3.1,Kolkatta
28269.13,28269.13,15.41,OPPO,6,64,4.2,Mumbai
20756.19,20756.19,18.6,OPPO,12,64,3.5,Suratt
26954.93,26954.93,4.8,OnePlus,6,512,3.8,Mumbai
23491.19,23491.19,13.06,OnePlus,6,512,4.3,Mumbai
18406.76,18406.76,24.95,OPPO,4,128,5.0,Bangalore
23396.57,23396.57,25.6,vivo,8,128,4.6,Pune
25120.13,25120.13,4.7,OnePlus,12,64,3.1,Chennai
26238.04,26238.04,14.47,Xiaomi,12,512,4.1,Hydrabad
11821.89,11821.89,9.66,Xiaomi,8,64,3.9,Delhi
19821.08,19821.08,22.77,OnePlus,4,256,3.8,Delhi
48299.62,96599.24,1.85,Samsung,4,512,3.3,Delhi
56033.28,112066.56,5.33,vivo,4,512,4.0,Hydrabad
23272.7,23272.7,19.48,OPPO,12,512,3.3,Bangalore
16976.21,16976.21,6.76,OnePlus,4,64,4.9,Chennai
31570.98,31570.98,4.7,OPPO,12,64,3.6,Kolkatta
21600.18,21600.18,13.62,OPPO,12,256,3.4,Kolkatta
58058.95,116117.9,26.19,Motorola,4,256,4.0,Hydrabad
25750.99,51501.98,9.69,OPPO,6,128,4.1,Chennai
42858.3,42858.3,6.38,realme,4,256,4.6,Ahmedbad
45811.45,91622.9,3.81,Motorola,4,256,3.1,Mumbai
12685.45,12685.45,13.25,Samsung,4,512,3.3,Ahmedbad
14105.78,14105.78,4.71,Motorola,12,64,4.1,Suratt
19509.77,19509.77,15.79,Xiaomi,4,64,3.9,Pune
15526.93,15526.93,14.72,OnePlus,4,64,3.4,Jaipur
8014.37,8014.37,25.26,Samsung,6,256,3.6,Mumbai
73675.25,147350.5,14.96,OnePlus,12,512,3.3,Suratt
61276.18,122552.36,15.76,realme,4,256,3.3,Pune
23311.11,23311.11,6.52,vivo,4,64,3.4,Delhi
16310.33,16310.33,27.68,Xiaomi,4,64,3.8,Kolkatta
33314.57,33314.57,15.8,OPPO,12,512,4.7,Delhi
17694.06,17694.06,19.94,Apple,4,512,3.5,Delhi
47658.82,95317.64,3.03,Samsung,8,128,3.1,Bangalore
19791.9,19791.9,19.46,Samsung,8,128,3.7,Pune
6870.66,6870.66,25.4,Motorola,8,256,4.2,Pune
27725.26,27725.26,18.78,Motorola,12,64,3.3,Delhi
21066.35,21066.35,22.04,realme,12,128,4.7,Kolkatta
32521.98,32521.98,17.31,Motorola,4,256,3.0,Suratt
19759.85,19759.85,8.76,Samsung,4,512,4.7,Pune
18754.5,18754.5,19.05,Xiaomi,4,64,3.5,Delhi
26623.46,26623.46,11.19,realme,6,128,3.2,Suratt
11583.81,11583.81,18.75,OPPO,6,128,4.1,Bangalore
24928.11,24928.11,4.74,vivo,6,512,3.9,Jaipur
25515.71,25515.71,12.88,Samsung,4,256,4.0,Jaipur
13388.75,13388.75,24.74,Motorola,8,128,3.0,Hydrabad
33808.17,33808.17,12.28,Apple,6,512,4.6,Chennai
9158.94,9158.94,16.15,Samsung,4,128,4.4,Hydrabad
48718.04,97436.08,26.47,OPPO,12,64,4.0,Delhi
30876.63,30876.63,25.24,realme,12,128,3.3,Mumbai
35225.62,35225.62,14.71,realme,12,128,4.8,Pune
22817.18,22817.18,9.76,OPPO,6,64,4.5,Pune
15332.2,15332.2,9.8,Xiaomi,6,128,3.6,Kolkatta
25943.17,25943.17,22.37,OPPO,6,64,3.4,Hydrabad
12905.84,12905.84,22.52,Motorola,6,256,3.3,Bangalore
6335.52,6335.52,17.02,vivo,8,64,4.0,Chennai
23940.78,47881.56,18.14,Samsung,4,512,3.9,Chennai
67471.73,134943.46,17.31,realme,8,512,3.4,Pune
21841.46,21841.46,8.26,realme,6,128,3.6,Mumbai
30785.73,30785.73,11.52,Apple,8,128,3.9,Jaipur
23821.33,23821.33,3.35,Apple,4,64,3.3,Jaipur
48471.36,48471.36,10.05,OnePlus,12,512,3.3,Suratt
25133.28,25133.28,0.13,realme,12,256,3.2,Delhi
12983.04,12983.04,22.72,Samsung,12,128,3.2,Delhi
5868.26,5868.26,23.14,vivo,8,64,3.6,Hydrabad
11326.12,11326.12,6.98,OPPO,4,64,3.7,Delhi
49805.65,99611.3,24.61,Xiaomi,4,128,4.2,Kolkatta
22129.34,22129.34,21.58,realme,8,64,3.5,Mumbai
33619.28,33619.28,2.17,realme,12,256,4.4,Mumbai
14477.35,14477.35,17.04,realme,12,64,4.8,Kolkatta
35652.1,35652.1,1.47,Motorola,6,128,3.8,Pune
28777.14,28777.14,20.47,Motorola,6,128,4.1,Kolkatta
26109.43,26109.43,3.37,OnePlus,6,512,4.1,Delhi
7815.41,7815.41,28.45,Samsung,4,128,3.6,Bangalore
16311.22,16311.22,22.67,Apple,6,128,3.0,Hydrabad
38011.59,76023.18,20.09,Samsung,12,64,4.7,Suratt
54290.57,108581.14,14.26,OPPO,12,128,3.5,Delhi
15356.58,15356.58,15.6,Xiaomi,6,64,3.6,Ahmedbad
36570.53,73141.06,29.19,OnePlus,12,128,4.0,Ahmedbad
25985.8,25985.8,5.04,Motorola,8,64,3.5,Hydrabad
17871.0,17871.0,20.76,Xiaomi,4,64,3.7,Delhi
15772.52,15772.52,14.95,vivo,4,512,3.1,Pune
28728.86,28728.86,15.84,Motorola,12,64,4.6,Jaipur
23789.57,23789.57,3.2,Apple,4,512,3.3,Kolkatta
59863.36,119726.72,24.35,OPPO,12,512,3.5,Hydrabad
9114.09,9114.09,5.7,OPPO,4,512,3.9,Hydrabad
13529.15,13529.15,27.64,realme,6,128,3.3,Ahmedbad
29940.06,29940.06,22.96,Motorola,4,128,3.5,Chennai
11792.6,11792.6,15.55,OPPO,8,256,3.2,Chennai
5831.38,5831.38,20.78,realme,12,512,3.4,Jaipur
24573.51,24573.51,24.24,realme,8,128,4.2,Kolkatta
13513.17,13513.17,0.58,OPPO,12,128,3.1,Jaipur
10024.1,10024.1,26.25,OPPO,12,128,3.1,Jaipur
20939.68,41879.36,2.37,Xiaomi,4,128,3.4,Chennai
13766.31,13766.31,24.39,OnePlus,4,64,3.5,Bangalore
73793.32,147586.64,1.33,Apple,4,128,3.7,Kolkatta
31277.19,31277.19,0.54,vivo,8,128,4.0,Chennai
22507.35,22507.35,17.1,Samsung,12,512,3.1,Mumbai
19893.45,19893.45,28.99,OPPO,4,512,4.2,Delhi
17556.99,17556.99,13.11,OPPO,6,512,3.4,Chennai
14228.44,14228.44,14.24,realme,8,64,3.5,Delhi
14094.74,14094.74,17.08,OPPO,4,512,3.1,Chennai
22646.92,22646.92,3.21,realme,6,512,4.7,Ahmedbad
20880.35,20880.35,17.42,Samsung,6,64,4.2,Jaipur
13420.99,13420.99,8.22,Samsung,4,512,4.2,Suratt
14778.96,14778.96,12.03,Samsung,12,128,4.7,Pune
32385.3,32385.3,16.82,realme,4,128,3.3,Bangalore
23911.86,23911.86,27.61,Xiaomi,4,128,4.2,Hydrabad
5714.56,5714.56,24.61,realme,8,64,4.3,Chennai
19192.29,19192.29,25.22,OnePlus,4,256,3.7,Pune
16955.61,16955.61,28.71,Samsung,12,64,3.3,Bangalore
23794.27,23794.27,9.73,OnePlus,12,64,4.6,Mumbai
16592.41,16592.41,4.92,realme,12,64,3.6,Hydrabad
34092.7,34092.7,14.7,OPPO,6,256,3.6,Jaipur
20644.04,20644.04,3.51,Xiaomi,4,256,4.8,Mumbai
28910.74,57821.48,28.46,Motorola,6,64,3.6,Delhi
75578.9,151157.8,1.95,Apple,6,512,4.9,Kolkatta
16900.91,16900.91,28.94,Samsung,12,64,4.1,Suratt
10330.43,10330.43,3.67,Xiaomi,4,128,3.8,Suratt
14663.68,14663.68,17.49,vivo,4,128,3.6,Delhi
5317.37,5317.37,29.85,realme,8,64,4.1,Jaipur
20727.22,20727.22,17.52,vivo,4,512,3.1,Suratt
22930.76,22930.76,18.74,realme,8,64,3.1,Suratt
16422.71,16422.71,9.8,OnePlus,4,64,4.0,Suratt
29910.46,29910.46,23.95,Motorola,4,256,4.7,Ahmedbad
36225.32,72450.64,10.36,OPPO,6,512,4.2,Mumbai
26839.32,26839.32,13.22,Xiaomi,8,128,5.0,Hydrabad
23463.77,46927.54,29.85,realme,4,256,3.1,Delhi
24249.87,24249.87,10.56,Xiaomi,6,128,3.7,Jaipur
26820.38,26820.38,14.65,realme,12,256,4.8,Mumbai
46458.78,92917.56,9.49,OnePlus,4,256,3.6,Suratt
72104.24,144208.48,13.33,Motorola,4,256,3.9,Delhi
34933.16,34933.16,16.02,Motorola,4,256,3.5,Jaipur
14624.4,14624.4,12.95,Samsung,12,128,3.9,Mumbai
25968.18,25968.18,28.6,realme,4,256,4.7,Delhi
38032.97,76065.94,4.87,vivo,6,256,3.5,Bangalore
35441.87,70883.74,4.9,Samsung,4,512,3.8,Kolkatta
8127.8,8127.8,25.59,Samsung,4,128,3.5,Bangalore
23548.83,23548.83,11.17,Apple,12,512,3.6,Delhi
34382.65,68765.3,17.67,Samsung,12,256,3.7,Delhi
10581.46,10581.46,1.32,Samsung,6,256,3.8,Kolkatta
21057.02,21057.02,25.38,realme,8,64,4.6,Kolkatta
19568.66,19568.66,19.84,Apple,4,64,4.0,Kolkatta
16315.4,16315.4,22.4,OPPO,12,256,4.0,Mumbai
25929.95,25929.95,18.39,OnePlus,12,512,3.2,Hydrabad
16166.95,16166.95,25.35,Samsung,4,512,4.6,Pune
33147.28,33147.28,5.12,Apple,4,128,3.5,Delhi
16161.6,16161.6,3.8,Samsung,12,128,3.6,Ahmedbad
15850.41,15850.41,14.53,vivo,4,512,4.0,Pune
22065.25,22065.25,16.65,OnePlus,8,256,3.3,Jaipur
13169.31,26338.62,28.17,Motorola,12,256,4.2,Hydrabad
18958.39,18958.39,10.12,Apple,6,128,3.3,Mumbai
36896.42,73792.84,22.48,Xiaomi,12,64,4.0,Bangalore
5527.37,5527.37,24.91,realme,12,512,4.1,Suratt
65546.48,131092.96,18.85,vivo,4,64,3.3,Suratt
27166.15,27166.15,3.03,OPPO,4,512,3.1,Jaipur
17913.97,17913.97,24.42,Motorola,8,64,5.0,Jaipur
34332.35,34332.35,8.53,Xiaomi,8,256,4.7,Mumbai
26004.0,26004.0,5.44,vivo,4,256,3.9,Suratt
20239.56,20239.56,12.64,Xiaomi,4,64,3.5,Hydrabad
13334.31,13334.31,23.59,realme,12,64,4.1,Pune
17760.51,17760.51,18.35,Motorola,8,128,4.4,Delhi
12657.98,25315.96,14.02,realme,12,512,3.4,Ahmedbad
11522.15,11522.15,5.37,OPPO,4,64,3.1,Chennai
23776.86,23776.86,0.03,Apple,4,64,4.8,Hydrabad
68881.81,137763.62,16.61,realme,12,128,4.7,Chennai
26096.17,26096.17,5.79,OnePlus,12,128,3.7,Bangalore
29104.82,29104.82,10.27,realme,8,128,3.3,Bangalore
29652.38,29652.38,21.11,OPPO,12,128,3.7,Mumbai
15694.56,15694.56,6.58,Samsung,12,128,4.8,Jaipur
19548.72,19548.72,24.63,Motorola,12,128,3.7,Hydrabad
19333.94,19333.94,21.33,Apple,4,512,3.2,Delhi
21253.8,21253.8,13.62,Samsung,4,512,3.2,Bangalore
16708.51,16708.51,28.59,realme,6,512,4.5,Pune
20944.62,20944.62,11.99,Xiaomi,12,64,4.6,Bangalore
22536.31,22536.31,13.88,vivo,6,512,4.0,Suratt
48103.31,96206.62,28.03,OPPO,6,64,3.8,Bangalore
18421.51,18421.51,26.8,Apple,12,256,3.8,Chennai
42584.08,85168.16,23.87,OnePlus,12,128,4.1,Mumbai
45336.41,90672.82,27.14,Xiaomi,12,128,4.0,Kolkatta
9761.9,9761.9,15.04,realme,12,512,3.1,Kolkatta
21747.0,21747.0,20.92,vivo,4,256,4.9,Ahmedbad
22960.59,22960.59,15.03,realme,12,128,3.5,Suratt
26359.03,52718.06,29.51,realme,6,128,3.7,Chennai
30969.89,30969.89,14.41,Motorola,6,128,3.5,Chennai
6825.39,6825.39,14.34,Motorola,12,512,4.4,Kolkatta
26297.31,26297.31,24.42,Apple,8,128,4.8,Chennai
18213.0,18213.0,22.16,realme,6,512,3.4,Mumbai
33269.73,66539.46,10.3,vivo,4,512,3.9,Delhi
25668.36,25668.36,3.12,Samsung,6,512,4.9,Suratt
31666.02,63332.04,14.24,OnePlus,4,128,4.0,Hydrabad
25707.51,25707.51,8.9,realme,8,64,4.5,Bangalore
20373.71,20373.71,23.06,realme,6,512,4.1,Suratt
19193.81,19193.81,29.86,Motorola,8,64,3.6,Kolkatta
13467.59,13467.59,15.68,OPPO,8,256,4.0,Kolkatta
23916.38,23916.38,11.79,Xiaomi,6,128,4.2,Ahmedbad
37594.67,37594.67,3.44,realme,4,128,5.0,Jaipur
59601.03,119202.06,1.59,realme,6,512,3.4,Chennai
31230.53,31230.53,26.78,Motorola,4,128,3.9,Suratt
17998.19,17998.19,27.66,OnePlus,8,64,5.0,Delhi
41331.06,82662.12,23.78,Xiaomi,6,128,4.3,Suratt
12487.04,12487.04,14.95,OnePlus,12,512,3.3,Bangalore
20296.01,20296.01,1.26,OPPO,4,128,3.3,Hydrabad
52792.32,105584.64,16.0,realme,12,256,5.0,Chennai
27917.13,27917.13,13.99,Samsung,12,256,4.0,Pune
29800.86,29800.86,5.12,OPPO,8,64,4.3,Ahmedbad
29544.24,29544.24,18.35,Motorola,6,128,4.2,Ahmedbad
39981.33,79962.66,24.16,OnePlus,12,64,3.1,Hydrabad
22767.76,45535.52,12.64,OPPO,4,64,4.1,Mumbai
22741.36,22741.36,26.47,Xiaomi,8,128,4.1,Delhi
16820.99,16820.99,22.33,Samsung,4,512,4.0,Ahmedbad
26125.01,26125.01,20.91,Xiaomi,4,128,3.3,Chennai
31832.18,63664.36,13.79,OnePlus,4,128,3.6,Ahmedbad
23385.84,23385.84,21.99,realme,6,128,3.9,Delhi
31218.54,31218.54,5.49,Xiaomi,4,128,3.1,Pune
25039.65,25039.65,19.37,OPPO,4,64,3.4,Delhi
30062.55,60125.1,9.76,Motorola,6,256,4.3,Ahmedbad
22249.79,22249.79,17.17,Motorola,12,64,3.1,Bangalore
22011.97,44023.94,15.54,OPPO,4,64,3.5,Hydrabad
26452.83,52905.66,17.19,OPPO,8,256,4.1,Delhi
15744.58,15744.58,26.41,Xiaomi,4,256,3.5,Pune
43098.77,86197.54,19.98,Apple,8,128,4.3,Mumbai
15267.22,15267.22,19.57,Samsung,8,64,3.4,Bangalore
43624.62,87249.24,19.66,Samsung,12,512,4.7,Chennai
26188.78,26188.78,12.64,realme,6,128,3.8,Hydrabad
16483.75,16483.75,17.54,vivo,6,256,3.5,Delhi
16691.05,16691.05,22.93,Samsung,4,512,3.8,Pune
10034.22,10034.22,12.67,realme,12,512,5.0,Hydrabad
16618.25,16618.25,27.39,Samsung,12,64,3.9,Kolkatta
26635.61,26635.61,15.3,vivo,8,128,3.7,Delhi
41151.5,82303.0,26.13,OnePlus,6,128,3.7,Bangalore
21483.32,21483.32,17.04,OPPO,6,256,3.0,Kolkatta
51439.44,102878.88,20.76,Samsung,12,256,3.1,Hydrabad
7579.24,7579.24,0.01,realme,8,64,4.6,Delhi
45948.42,91896.84,1.05,Apple,8,64,4.5,Jaipur
31879.32,31879.32,17.97,Motorola,4,128,3.3,Jaipur
31975.8,31975.8,11.63,Motorola,6,128,3.5,Jaipur
30118.19,30118.19,11.77,Motorola,12,64,3.5,Bangalore
37643.51,37643.51,14.32,Motorola,6,128,3.4,Ahmedbad
20243.08,40486.16,11.91,realme,12,512,3.5,Mumbai
13807.48,13807.48,18.77,OPPO,4,512,4.7,Kolkatta
20672.78,20672.78,20.17,OPPO,6,256,4.7,Ahmedbad
20650.4,20650.4,17.0,OnePlus,8,64,4.7,Bangalore
29485.98,29485.98,15.6,Apple,4,128,4.3,Kolkatta
17530.06,17530.06,28.67,Apple,4,512,3.3,Bangalore
21757.8,21757.8,7.01,realme,6,512,4.2,Delhi
34711.44,34711.44,7.52,Xiaomi,8,256,3.6,Delhi
7543.26,7543.26,29.66,Xiaomi,4,128,3.1,Bangalore
27800.41,27800.41,19.71,Motorola,6,64,3.8,Chennai
35286.17,35286.17,2.98,realme,4,256,3.1,Mumbai
14248.37,14248.37,12.79,Samsung,4,128,5.0,Ahmedbad
14584.7,14584.7,27.04,vivo,6,256,3.3,Kolkatta
62021.65,124043.3,4.19,vivo,12,64,3.5,Ahmedbad
33524.93,33524.93,4.91,OnePlus,4,512,3.4,Delhi
21451.81,21451.81,20.88,Xiaomi,6,128,3.3,Chennai
28041.13,28041.13,7.4,realme,6,512,5.0,Ahmedbad
16795.27,16795.27,11.52,Samsung,8,64,3.9,Ahmedbad
35928.43,71856.86,7.89,Samsung,6,512,5.0,Ahmedbad
8416.1,8416.1,8.62,Motorola,8,256,3.6,Delhi
24401.93,48803.86,22.72,OPPO,12,64,3.9,Kolkatta
23748.34,23748.34,24.39,OPPO,8,64,3.1,Delhi
6017.62,6017.62,18.25,realme,12,512,4.0,Pune
14505.13,14505.13,22.42,realme,6,128,3.6,Pune
14113.97,14113.97,2.91,OnePlus,12,512,4.5,Chennai
14455.69,14455.69,19.44,OnePlus,8,128,4.1,Suratt
15719.75,15719.75,7.52,Xiaomi,6,128,3.1,Kolkatta
34473.83,34473.83,4.25,OnePlus,6,128,5.0,Mumbai
60451.6,120903.2,4.53,OPPO,12,128,3.3,Ahmedbad
21395.24,21395.24,10.3,Apple,12,128,4.4,Mumbai
54146.52,108293.04,20.69,Motorola,12,64,3.5,Pune
17819.94,17819.94,25.71,Apple,6,512,3.2,Pune
27575.03,55150.06,6.86,Motorola,12,64,5.0,Kolkatta
31548.83,31548.83,12.81,Motorola,6,128,3.5,Kolkatta
10821.67,10821.67,26.93,Xiaomi,6,512,4.6,Bangalore
20772.02,20772.02,17.46,Apple,12,256,3.5,Bangalore
29825.22,29825.22,3.96,OPPO,4,64,4.7,Kolkatta
10587.05,10587.05,27.6,Samsung,4,512,4.0,Chennai
21828.99,21828.99,13.26,Apple,12,256,3.5,Bangalore
38278.29,76556.58,19.37,OnePlus,4,256,4.2,Chennai
16752.96,16752.96,4.0,realme,12,64,3.8,Chennai
37846.5,75693.0,1.83,realme,4,128,3.0,Suratt
22132.33,22132.33,20.33,OnePlus,12,64,3.1,Ahmedbad
49228.43,98456.86,5.1,Motorola,12,128,4.9,Pune
23365.29,23365.29,13.94,Samsung,12,512,3.7,Kolkatta
26650.14,53300.28,15.6,OPPO,12,64,3.6,Pune
20517.97,20517.97,23.81,Apple,8,128,3.5,Mumbai
18755.31,18755.31,10.18,Samsung,12,256,3.0,Suratt
10877.96,10877.96,22.1,OPPO,8,256,3.4,Suratt
13923.17,13923.17,16.08,realme,8,64,3.3,Hydrabad
21225.8,21225.8,3.96,Apple,4,512,3.5,Suratt
26361.57,26361.57,16.07,OPPO,8,64,3.6,Mumbai
23552.23,47104.46,9.63,OPPO,4,64,3.1,Bangalore
16275.67,16275.67,5.17,Samsung,8,64,3.5,Bangalore
33018.26,66036.52,23.77,Samsung,4,512,4.0,Pune
18705.72,37411.44,18.6,realme,12,512,5.0,Suratt
23151.37,23151.37,10.74,Motorola,12,128,5.0,Kolkatta
39040.29,39040.29,8.47,Motorola,4,128,3.5,Suratt
24690.31,24690.31,9.16,Apple,6,64,4.7,Bangalore
86081.53,172163.06,0.64,OnePlus,12,512,3.9,Kolkatta
26103.94,26103.94,21.35,vivo,8,64,3.5,Hydrabad
6372.01,6372.01,20.03,Motorola,12,512,5.0,Ahmedbad
44037.17,88074.34,20.95,OnePlus,6,128,3.6,Delhi
30400.16,30400.16,6.34,Samsung,12,256,3.1,Kolkatta
18065.82,18065.82,26.49,Apple,4,512,3.1,Hydrabad
57418.38,114836.76,25.51,Apple,6,512,4.8,Jaipur
5846.45,5846.45,22.87,realme,8,64,3.5,Mumbai
17957.13,17957.13,27.99,vivo,4,64,3.2,Mumbai
14587.4,14587.4,21.98,realme,6,128,4.9,Suratt
31807.71,31807.71,14.5,OnePlus,4,128,3.4,Hydrabad
18437.36,18437.36,22.48,Apple,4,64,4.6,Kolkatta
24944.53,49889.06,4.69,Xiaomi,8,64,3.4,Suratt
39903.32,39903.32,25.95,OnePlus,12,512,3.5,Jaipur
21314.82,21314.82,1.58,Samsung,4,512,3.3,Jaipur
52663.05,105326.1,17.1,Xiaomi,4,512,3.6,Delhi
27521.21,27521.21,2.8,OnePlus,6,512,3.6,Bangalore
20413.31,20413.31,16.38,Apple,4,64,3.3,Suratt
16671.64,16671.64,1.92,OPPO,4,512,3.3,Mumbai
22502.52,22502.52,17.13,Samsung,6,512,3.2,Jaipur
25185.3,25185.3,11.05,OnePlus,6,512,3.3,Suratt
26939.05,26939.05,16.77,vivo,12,64,4.4,Hydrabad
15151.91,15151.91,15.56,OnePlus,8,128,3.6,Ahmedbad
8077.04,8077.04,16.43,OPPO,4,512,4.4,Delhi
51327.96,102655.92,18.33,realme,12,256,3.5,Chennai
20260.1,20260.1,14.92,Motorola,4,256,4.3,Hydrabad
27010.77,27010.77,9.88,OPPO,8,256,3.6,Delhi
19511.88,19511.88,29.56,OnePlus,12,128,4.2,Ahmedbad
27088.38,27088.38,25.52,realme,4,256,3.5,Pune
23955.63,23955.63,14.49,OPPO,4,512,3.1,Ahmedbad
44186.18,88372.36,29.66,OPPO,8,64,3.1,Bangalore
32162.58,32162.58,13.99,Apple,4,128,3.6,Chennai
26593.31,53186.62,15.78,OPPO,12,64,3.1,Hydrabad
55906.47,111812.94,21.57,Xiaomi,4,64,3.1,Mumbai
24868.08,24868.08,27.15,Motorola,12,64,4.0,Ahmedbad
20439.97,20439.97,14.06,Samsung,12,64,3.3,Bangalore
14008.99,14008.99,29.92,vivo,6,256,3.7,Kolkatta
12295.39,12295.39,15.42,OnePlus,12,512,4.6,Hydrabad
9123.76,9123.76,5.6,OPPO,4,512,4.1,Hydrabad
25952.13,25952.13,6.31,OnePlus,12,128,3.1,Kolkatta
8100.88,8100.88,11.63,Motorola,12,256,3.5,Suratt
25067.85,25067.85,0.39,Apple,12,256,3.8,Bangalore
49243.15,98486.3,23.93,vivo,12,64,3.2,Jaipur
33495.41,33495.41,6.02,Xiaomi,4,64,4.0,Chennai
21042.23,21042.23,11.78,Apple,12,128,5.0,Chennai
